KAN_CODE,CLS_NM_1,CLS_NM_2,CLS_NM_3,CLS_NM_4
10230302,전문스포츠/레저,자전거,자전거의류/잡화,장갑
10230303,전문스포츠/레저,자전거,자전거의류/잡화,자전거의류
10230399,전문스포츠/레저,자전거,자전거의류/잡화,기타자전거의류/잡화
10239999,전문스포츠/레저,자전거,기타자전거용품,기타자전거용품
10250101,전문스포츠/레저,오토바이/스쿠터,오토바이/스쿠터용품,스쿠터
10250102,전문스포츠/레저,오토바이/스쿠터,오토바이/스쿠터용품,오토바이
10250103,전문스포츠/레저,오토바이/스쿠터,오토바이/스쿠터용품,전동휠
10250199,전문스포츠/레저,오토바이/스쿠터,오토바이/스쿠터용품,기타 오토바이/스쿠터용품
10260101,전문스포츠/레저,캠핑,랜턴,손전등
10260102,전문스포츠/레저,캠핑,랜턴,실내등
10260103,전문스포츠/레저,캠핑,랜턴,헤드랜턴
10260201,전문스포츠/레저,캠핑,캠핑용품,야외용난로
10260202,전문스포츠/레저,캠핑,캠핑용품,천막
10260203,전문스포츠/레저,캠핑,캠핑용품,캠핑침낭/침구
10260204,전문스포츠/레저,캠핑,캠핑용품,캠핑의자
10260205,전문스포츠/레저,캠핑,캠핑용품,캠핑테이블
10260206,전문스포츠/레저,캠핑,캠핑용품,타프
10260207,전문스포츠/레저,캠핑,캠핑용품,테이블세트
10260208,전문스포츠/레저,캠핑,캠핑용품,휴대용가스레인지/부탄가스
10260209,전문스포츠/레저,캠핑,캠핑용품,돗자리/매트
10260301,전문스포츠/레저,캠핑,텐트,텐트
10260401,전문스포츠/레저,캠핑,캠핑조리/취사용품,바비큐용품
10260499,전문스포츠/레저,캠핑,캠핑조리/취사용품,기타 캠핑조리/취사용품
10269999,전문스포츠/레저,캠핑,기타캠핑용품,기타캠핑용품
10270101,전문스포츠/레저,헬스,러닝머신,고정식
10270102,전문스포츠/레저,헬스,러닝머신,접이식
10270201,전문스포츠/레저,헬스,헬스용품,벨트마사지
10270202,전문스포츠/레저,헬스,헬스용품,복근운동기구
10270203,전문스포츠/레저,헬스,헬스용품,아령/덤벨
10270204,전문스포츠/레저,헬스,헬스용품,일립티컬
10270205,전문스포츠/레저,헬스,헬스용품,진동운동기
10270206,전문스포츠/레저,헬스,헬스용품,헬스사이클
10270208,전문스포츠/레저,헬스,헬스용품,스텝퍼
10270209,전문스포츠/레저,헬스,헬스용품,로윙머신
10270299,전문스포츠/레저,헬스,헬스용품,기타헬스용품
10270301,전문스포츠/레저,헬스,스트레칭운동기구,거꾸리운동기구
10270302,전문스포츠/레저,헬스,스트레칭운동기구,트위스트운동기구
10270303,전문스포츠/레저,헬스,스트레칭운동기구,진동운동기구
10270304,전문스포츠/레저,헬스,스트레칭운동기구,벨트마사지기
10270399,전문스포츠/레저,헬스,스트레칭운동기구,기타스트레칭운동기구
10270401,전문스포츠/레저,헬스,웨이트트레이닝기구,홈짐/벤치
10270402,전문스포츠/레저,헬스,웨이트트레이닝기구,완력/악력/근력기
10270403,전문스포츠/레저,헬스,웨이트트레이닝기구,캐틀벨/바벨
10270499,전문스포츠/레저,헬스,웨이트트레이닝기구,기타웨이트트레이닝기구
10270501,전문스포츠/레저,헬스,헬스소품,손목근력기
10270502,전문스포츠/레저,헬스,헬스소품,악력기
10270503,전문스포츠/레저,헬스,헬스소품,완력기
10270504,전문스포츠/레저,헬스,헬스소품,짐볼
10270505,전문스포츠/레저,헬스,헬스소품,푸시업바
10270506,전문스포츠/레저,헬스,헬스소품,헬스장갑
10270599,전문스포츠/레저,헬스,헬스소품,기타헬스소품
10270601,전문스포츠/레저,헬스,훌라후프,훌라후프
10280101,전문스포츠/레저,스케이트,스케이트용품,스케이트/보드/롤러
10280102,전문스포츠/레저,스케이트,스케이트용품,스피드/쇼트트랙스케이트
10280103,전문스포츠/레저,스케이트,스케이트용품,스피드/쇼트트랙스케이트복
10280104,전문스포츠/레저,스케이트,스케이트용품,스피드/쇼트트랙스케이트용품
10280105,전문스포츠/레저,스케이트,스케이트용품,피겨스케이트
10280106,전문스포츠/레저,스케이트,스케이트용품,피겨스케이트복
10280107,전문스포츠/레저,스케이트,스케이트용품,피겨스케이트용품
10280108,전문스포츠/레저,스케이트,스케이트용품,기타스케이트용품
10290101,전문스포츠/레저,스포츠액세서리,스포츠액세서리용품,스포츠선글라스
10290102,전문스포츠/레저,스포츠액세서리,스포츠액세서리용품,스포츠아대/보호대
10290103,전문스포츠/레저,스포츠액세서리,스포츠액세서리용품,스포츠헤어밴드
10290104,전문스포츠/레저,스포츠액세서리,스포츠액세서리용품,호각/호루라기
10290199,전문스포츠/레저,스포츠액세서리,스포츠액세서리용품,기타스포츠액세서리용품
10300101,전문스포츠/레저,요가/필라테스,요가/필라테스용품,요가매트/벨트/블록
10300102,전문스포츠/레저,요가/필라테스,요가/필라테스용품,필라테스/에어로빅용품
10300103,전문스포츠/레저,요가/필라테스,요가/필라테스용품,짐볼/후프/줄넘기
10300199,전문스포츠/레저,요가/필라테스,요가/필라테스용품,기타요가/체조용품
10310101,전문스포츠/레저,수상스포츠,수상스포츠용품,수상스키용품
10310102,전문스포츠/레저,수상스포츠,수상스포츠용품,래프팅용품
10310199,전문스포츠/레저,수상스포츠,수상스포츠용품,기타수상스포츠용품
10320101,전문스포츠/레저,롤러/보드,롤러/보드용품,인라인스케이트
10320102,전문스포츠/레저,롤러/보드,롤러/보드용품,스케이트보드
10320103,전문스포츠/레저,롤러/보드,롤러/보드용품,킥보드
10320199,전문스포츠/레저,롤러/보드,롤러/보드용품,기타롤러/보드용품
10330101,전문스포츠/레저,승마,승마용품,승마용품
10340101,전문스포츠/레저,암벽등반,암벽등반용품,암벽등반용품
10999999,전문스포츠/레저,기타레저용품,기타레저용품,기타레저용품
11010101,패션잡화,남성가방,백/힙색/브리프케이스,백팩
11010102,패션잡화,남성가방,백/힙색/브리프케이스,브리프케이스
11010103,패션잡화,남성가방,백/힙색/브리프케이스,숄더백
11010104,패션잡화,남성가방,백/힙색/브리프케이스,크로스백
11010105,패션잡화,남성가방,백/힙색/브리프케이스,토트백
11010106,패션잡화,남성가방,백/힙색/브리프케이스,힙색
11020101,패션잡화,남성신발,모카신/털신/보트슈즈,모카신/털신
11020102,패션잡화,남성신발,모카신/털신/보트슈즈,보트슈즈
11020201,패션잡화,남성신발,부츠/샌들,부츠
11020202,패션잡화,남성신발,부츠/샌들,샌들
11020301,패션잡화,남성신발,스니커즈/슬립온/슬리퍼,스니커즈
11020302,패션잡화,남성신발,스니커즈/슬립온/슬리퍼,슬립온
11020303,패션잡화,남성신발,스니커즈/슬립온/슬리퍼,슬리퍼
11020401,패션잡화,남성신발,운동화,러닝화
11020402,패션잡화,남성신발,운동화,보드화
11020403,패션잡화,남성신발,운동화,아쿠아슈즈
11020404,패션잡화,남성신발,운동화,워킹화
11020405,패션잡화,남성신발,운동화,캔버스화
11020406,패션잡화,남성신발,운동화,하이탑
11020501,패션잡화,남성신발,워커/월트화/구두,워커
11020502,패션잡화,남성신발,워커/월트화/구두,웰트화
11020503,패션잡화,남성신발,워커/월트화/구두,정장구두
11030101,패션잡화,벨트,남성벨트,정장벨트
11030102,패션잡화,벨트,남성벨트,캐주얼벨트
11030201,패션잡화,벨트,멜빵/여성벨트,멜빵
11030202,패션잡화,벨트,멜빵/여성벨트,여성벨트
11040101,패션잡화,안경,선글라스/안경테,선글라스
11040102,패션잡화,안경,선글라스/안경테,안경테
11050101,패션잡화,여성가방,가방소품,가방걸이
11050102,패션잡화,여성가방,가방소품,가방끈
11050201,패션잡화,여성가방,백/힙색/브리프케이스,백팩
11050202,패션잡화,여성가방,백/힙색/브리프케이스,숄더백
11050203,패션잡화,여성가방,백/힙색/브리프케이스,크로스백
11050204,패션잡화,여성가방,백/힙색/브리프케이스,클러치백
11050205,패션잡화,여성가방,백/힙색/브리프케이스,토트백
11050206,패션잡화,여성가방,백/힙색/브리프케이스,파우치
11050207,패션잡화,여성가방,백/힙색/브리프케이스,힙색
11060101,패션잡화,여성신발,기능화,다이어트화
11060199,패션잡화,여성신발,기능화,기타기능화
11060201,패션잡화,여성신발,단화,로퍼
11060202,패션잡화,여성신발,단화,모카신/털신
11060203,패션잡화,여성신발,단화,스니커즈
11060204,패션잡화,여성신발,단화,슬립온
11060205,패션잡화,여성신발,단화,옥스퍼드화
11060206,패션잡화,여성신발,단화,플랫
11060301,패션잡화,여성신발,부츠,롱부츠
11060302,패션잡화,여성신발,부츠,미들부츠
11060303,패션잡화,여성신발,부츠,앵클/숏부츠
11060501,패션잡화,여성신발,샌들/슬리퍼,글래디에이터샌들
11060502,패션잡화,여성신발,샌들/슬리퍼,뮬
11060503,패션잡화,여성신발,샌들/슬리퍼,스트랩샌들
11060504,패션잡화,여성신발,샌들/슬리퍼,슬링백샌들
11060505,패션잡화,여성신발,샌들/슬리퍼,아쿠아샌들
11060506,패션잡화,여성신발,샌들/슬리퍼,웨지힐샌들
11060507,패션잡화,여성신발,샌들/슬리퍼,젤리샌들
11060508,패션잡화,여성신발,샌들/슬리퍼,슬리퍼
11060701,패션잡화,여성신발,운동화,러닝화
11060702,패션잡화,여성신발,운동화,보드화
11060703,패션잡화,여성신발,운동화,아쿠아슈즈
11060704,패션잡화,여성신발,운동화,워킹화
11060705,패션잡화,여성신발,운동화,캔버스화
11060706,패션잡화,여성신발,운동화,하이탑
11060801,패션잡화,여성신발,워커,워커힐
11060802,패션잡화,여성신발,워커,플랫워커
11060901,패션잡화,여성신발,힐/펌프스,가보시힐
11060902,패션잡화,여성신발,힐/펌프스,스트랩힐
11060903,패션잡화,여성신발,힐/펌프스,슬링백힐
11060904,패션잡화,여성신발,힐/펌프스,웨딩슈즈
11060905,패션잡화,여성신발,힐/펌프스,웨지힐
11060906,패션잡화,여성신발,힐/펌프스,토오픈힐
11060907,패션잡화,여성신발,힐/펌프스,통굽힐
11060908,패션잡화,여성신발,힐/펌프스,펌프스
11060909,패션잡화,여성신발,힐/펌프스,하이힐
11070101,패션잡화,여행용가방/소품,여행용가방,보스턴가방
11070102,패션잡화,여행용가방/소품,여행용가방,복대/여권가방
11070103,패션잡화,여행용가방/소품,여행용가방,이민/유학용 가방
11070201,패션잡화,여행용가방/소품,소프트캐리어,기내용
11070202,패션잡화,여행용가방/소품,소프트캐리어,중대형
11070301,패션잡화,여행용가방/소품,슈트케이스/여권케이스,슈트케이스
11070302,패션잡화,여행용가방/소품,슈트케이스/여권케이스,여권케이스
11070401,패션잡화,여행용가방/소품,하드캐리어,기내용
11070402,패션잡화,여행용가방/소품,하드캐리어,중대형
11070501,패션잡화,여행용가방/소품,여행용소품,여행용소품케이스/파우치
11070502,패션잡화,여행용가방/소품,여행용소품,네임태그
11070599,패션잡화,여행용가방/소품,여행용소품,기타 여행용소품
11079999,패션잡화,여행용가방/소품,기타여행용가방/소품,기타여행용가방/소품
11080101,패션잡화,장갑,장갑/암워머/토시,남성장갑
11080102,패션잡화,장갑,장갑/암워머/토시,암워머/토시
